district_id,est_child_poverty,est_total_child,est_total_pop,year,child_pov_ratio,child_adult_ratio,county,instruction_total,support_total,community_total,other_total,sum_total,instruction_per_pupil,support_per_pupil,community_per_pupil,other_per_pupil,sum_per_pupil,emh,school_id,achievement_dir,growth_dir,overall_dir,school_grade,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,pct_fr,district_name,school
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,M,5298,0.0,-1.0,-1.0,,5,4,6,4,7,6,8,7,607,0.008237232,0.019769357,0.331136738,0.378912685,0.224052718,0.006589786,0.031301483,0.598,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,5298,0.0,0.0,0.0,1,3,5,1,3,1,1,6,1,607,0.008237232,0.019769357,0.331136738,0.378912685,0.224052718,0.006589786,0.031301483,0.598,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,H,5298,0.0,0.0,0.0,6,6,6,5,6,10,12,9,9,607,0.008237232,0.019769357,0.331136738,0.378912685,0.224052718,0.006589786,0.031301483,0.598,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,M,5298,-1.0,-1.0,-1.0,6,5,5,5,5,6,5,6,6,607,0.008237232,0.019769357,0.331136738,0.378912685,0.224052718,0.006589786,0.031301483,0.598,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,5298,0.0,0.0,0.0,1,3,3,3,3,1,1,1,2,731,0.010943912,0.035567715,0.296853625,0.396716826,0.23119015,0.005471956,0.023255814,0.6252,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,M,5298,1.0,1.0,1.0,9,6,6,6,6,9,11,6,10,731,0.010943912,0.035567715,0.296853625,0.396716826,0.23119015,0.005471956,0.023255814,0.6252,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,H,5298,0.0,-1.0,0.0,6,5,5,5,5,7,10,6,6,731,0.010943912,0.035567715,0.296853625,0.396716826,0.23119015,0.005471956,0.023255814,0.6252,ADAMS ARAPAHOE 28J,LOTUS SCHOOL FOR EXCELLENCE
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,5361,1.0,0.0,0.0,5,1,3,2,1,7,9,6,7,289,0.003460208,0.010380623,0.266435986,0.647058824,0.058823529,0.0,0.01384083,0.889,ADAMS ARAPAHOE 28J,LYN KNOLL ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,5361,1.0,0.0,0.0,5,1,2,3,3,9,6,9,8,289,0.003460208,0.010380623,0.266435986,0.647058824,0.058823529,0.0,0.01384083,0.889,ADAMS ARAPAHOE 28J,LYN KNOLL ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,5361,1.0,1.0,1.0,9,3,3,5,3,9,10,12,9,272,0.014705882,0.014705882,0.209558824,0.658088235,0.069852941,0.0,0.033088235,0.8970999999999999,ADAMS ARAPAHOE 28J,LYN KNOLL ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,6068,0.0,0.0,-1.0,10,4,7,3,5,12,9,13,10,450,0.015555556,0.013333333,0.111111111,0.762222222,0.08,0.006666667,0.011111111,0.9259999999999999,ADAMS ARAPAHOE 28J,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,6068,1.0,-1.0,-1.0,9,4,7,5,6,12,8,13,9,450,0.015555556,0.013333333,0.111111111,0.762222222,0.08,0.006666667,0.011111111,0.9259999999999999,ADAMS ARAPAHOE 28J,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,6068,1.0,1.0,0.0,11,6,9,6,6,13,13,13,13,447,0.013422819,0.011185682,0.105145414,0.753914989,0.100671141,0.004474273,0.011185682,0.9159,ADAMS ARAPAHOE 28J,MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,M,6160,1.0,1.0,1.0,3,4,4,5,5,5,5,6,4,977,0.009211873,0.050153531,0.282497441,0.380757421,0.228249744,0.006141249,0.042988741,0.625,ADAMS ARAPAHOE 28J,MRACHEK MIDDLE SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,M,6160,0.0,-1.0,-1.0,1,3,3,3,5,3,3,6,3,977,0.009211873,0.050153531,0.282497441,0.380757421,0.228249744,0.006141249,0.042988741,0.625,ADAMS ARAPAHOE 28J,MRACHEK MIDDLE SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,M,6160,0.0,0.0,0.0,4,3,5,3,5,3,3,4,3,946,0.009513742,0.041226216,0.28012685,0.409090909,0.213530655,0.006342495,0.040169133,0.6512,ADAMS ARAPAHOE 28J,MRACHEK MIDDLE SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,6189,0.0,0.0,0.0,7,6,6,6,6,7,6,9,6,600,0.003333333,0.051666667,0.255,0.258333333,0.375,0.001666667,0.055,0.36200000000000004,ADAMS ARAPAHOE 28J,MURPHY CREEK K-8 SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,M,6189,0.0,0.0,0.0,7,6,6,6,6,9,9,9,6,600,0.003333333,0.051666667,0.255,0.258333333,0.375,0.001666667,0.055,0.36200000000000004,ADAMS ARAPAHOE 28J,MURPHY CREEK K-8 SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,6189,-1.0,0.0,0.0,7,6,7,6,6,8,6,11,6,600,0.003333333,0.051666667,0.255,0.258333333,0.375,0.001666667,0.055,0.36200000000000004,ADAMS ARAPAHOE 28J,MURPHY CREEK K-8 SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,M,6189,-1.0,0.0,0.0,6,6,6,6,6,9,7,9,6,600,0.003333333,0.051666667,0.255,0.258333333,0.375,0.001666667,0.055,0.36200000000000004,ADAMS ARAPAHOE 28J,MURPHY CREEK K-8 SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,6189,-1.0,-1.0,-1.0,6,6,6,6,6,7,6,8,6,590,0.005084746,0.050847458,0.223728814,0.269491525,0.384745763,0.001694915,0.06440678,0.37939999999999996,ADAMS ARAPAHOE 28J,MURPHY CREEK K-8 SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,M,6189,0.0,0.0,0.0,7,6,6,6,6,7,9,6,6,590,0.005084746,0.050847458,0.223728814,0.269491525,0.384745763,0.001694915,0.06440678,0.37939999999999996,ADAMS ARAPAHOE 28J,MURPHY CREEK K-8 SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,H,6219,-1.0,0.0,-1.0,1,1,1,1,1,5,8,3,3,503,0.011928429,0.045725646,0.089463221,0.815109344,0.02584493,0.001988072,0.009940358,0.775,ADAMS ARAPAHOE 28J,NEW AMERICA SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,H,6219,1.0,1.0,0.0,3,1,1,1,1,4,6,5,3,503,0.011928429,0.045725646,0.089463221,0.815109344,0.02584493,0.001988072,0.009940358,0.775,ADAMS ARAPAHOE 28J,NEW AMERICA SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,H,6219,1.0,-1.0,0.0,,,,,,,,,,531,0.0,0.105461394,0.079096045,0.785310734,0.024482109,0.0,0.005649718,0.6328,ADAMS ARAPAHOE 28J,NEW AMERICA SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,M,6310,1.0,0.0,0.0,6,3,3,3,5,8,9,9,6,675,0.011851852,0.013333333,0.173333333,0.711111111,0.074074074,0.001481481,0.014814815,0.873,ADAMS ARAPAHOE 28J,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,M,6310,1.0,-1.0,0.0,6,3,3,4,5,7,10,5,7,675,0.011851852,0.013333333,0.173333333,0.711111111,0.074074074,0.001481481,0.014814815,0.873,ADAMS ARAPAHOE 28J,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,M,6310,0.0,0.0,0.0,6,3,5,3,5,7,9,6,6,742,0.010781671,0.01212938,0.173854447,0.711590296,0.063342318,0.008086253,0.020215633,0.8774,ADAMS ARAPAHOE 28J,NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,H,6546,,,,,,,,,,,,,1895,0.007387863,0.022691293,0.017941953,0.085488127,0.846965699,0.0,0.019525066,0.002,ADAMS ARAPAHOE 28J,OPTIONS SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,H,6546,,,0.0,,,,,,,,,,1895,0.007387863,0.022691293,0.017941953,0.085488127,0.846965699,0.0,0.019525066,0.002,ADAMS ARAPAHOE 28J,OPTIONS SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,6728,1.0,0.0,0.0,3,1,3,1,1,6,6,6,7,422,0.014218009,0.002369668,0.075829384,0.883886256,0.018957346,0.004739336,0.0,0.95,ADAMS ARAPAHOE 28J,PARIS ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,6728,0.0,-1.0,-1.0,4,1,3,1,1,6,5,6,7,422,0.014218009,0.002369668,0.075829384,0.883886256,0.018957346,0.004739336,0.0,0.95,ADAMS ARAPAHOE 28J,PARIS ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,6728,-1.0,0.0,0.0,3,1,1,1,1,5,5,6,6,438,0.015981735,0.002283105,0.075342466,0.867579909,0.01369863,0.00456621,0.020547945,0.9634999999999999,ADAMS ARAPAHOE 28J,PARIS ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,6758,-1.0,0.0,-1.0,2,1,5,2,3,5,6,5,6,369,0.008130081,0.043360434,0.173441734,0.655826558,0.086720867,0.013550136,0.01897019,0.897,ADAMS ARAPAHOE 28J,PARK LANE ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,6758,1.0,1.0,1.0,5,1,5,2,3,6,5,8,6,369,0.008130081,0.043360434,0.173441734,0.655826558,0.086720867,0.013550136,0.01897019,0.897,ADAMS ARAPAHOE 28J,PARK LANE ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,6758,0.0,1.0,0.0,4,1,1,1,3,7,6,6,7,378,0.005291005,0.03968254,0.169312169,0.645502646,0.08994709,0.021164021,0.029100529,0.8835999999999999,ADAMS ARAPAHOE 28J,PARK LANE ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,6869,1.0,0.0,1.0,5,2,4,2,3,7,6,7,7,525,0.005714286,0.020952381,0.106666667,0.779047619,0.074285714,0.0,0.013333333,0.838,ADAMS ARAPAHOE 28J,PEORIA ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,6869,0.0,0.0,0.0,5,2,3,3,1,7,6,10,6,525,0.005714286,0.020952381,0.106666667,0.779047619,0.074285714,0.0,0.013333333,0.838,ADAMS ARAPAHOE 28J,PEORIA ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,6869,1.0,1.0,1.0,6,2,3,3,2,9,8,13,11,545,0.011009174,0.020183486,0.108256881,0.755963303,0.078899083,0.0,0.025688073,0.8697,ADAMS ARAPAHOE 28J,PEORIA ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,7232,0.0,0.0,0.0,12,13,13,13,13,12,10,13,9,611,0.008183306,0.081833061,0.111292962,0.173486088,0.548281506,0.008183306,0.068739771,0.226,ADAMS ARAPAHOE 28J,AURORA QUEST ACADEMY
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,M,7232,0.0,0.0,0.0,12,13,13,13,13,7,7,9,6,611,0.008183306,0.081833061,0.111292962,0.173486088,0.548281506,0.008183306,0.068739771,0.226,ADAMS ARAPAHOE 28J,AURORA QUEST ACADEMY
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,7232,0.0,0.0,0.0,13,13,13,13,13,12,12,12,9,611,0.008183306,0.081833061,0.111292962,0.173486088,0.548281506,0.008183306,0.068739771,0.226,ADAMS ARAPAHOE 28J,AURORA QUEST ACADEMY
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,M,7232,0.0,-1.0,-1.0,9,13,13,13,13,6,6,6,6,611,0.008183306,0.081833061,0.111292962,0.173486088,0.548281506,0.008183306,0.068739771,0.226,ADAMS ARAPAHOE 28J,AURORA QUEST ACADEMY
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,7232,0.0,1.0,0.0,13,13,13,13,13,13,13,13,13,604,0.006622517,0.102649007,0.114238411,0.180463576,0.514900662,0.009933775,0.071192053,0.2583,ADAMS ARAPAHOE 28J,AURORA QUEST ACADEMY
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,M,7232,0.0,0.0,0.0,10,13,13,13,13,6,9,6,6,604,0.006622517,0.102649007,0.114238411,0.180463576,0.514900662,0.009933775,0.071192053,0.2583,ADAMS ARAPAHOE 28J,AURORA QUEST ACADEMY
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,H,7250,0.0,0.0,-1.0,4,6,6,5,6,6,6,6,5,2302,0.008688097,0.064726325,0.230234579,0.293223284,0.363162467,0.004344049,0.035621199,0.39299999999999996,ADAMS ARAPAHOE 28J,RANGEVIEW HIGH SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,H,7250,0.0,1.0,0.0,5,5,6,6,6,7,8,6,6,2302,0.008688097,0.064726325,0.230234579,0.293223284,0.363162467,0.004344049,0.035621199,0.39299999999999996,ADAMS ARAPAHOE 28J,RANGEVIEW HIGH SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,H,7250,1.0,1.0,0.0,5,5,6,6,6,8,9,6,8,2197,0.007737824,0.058716431,0.221665908,0.304506145,0.35685025,0.004096495,0.046426946,0.42060000000000003,ADAMS ARAPAHOE 28J,RANGEVIEW HIGH SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,7558,-1.0,0.0,0.0,5,1,4,1,3,6,5,9,6,472,0.006355932,0.048728814,0.230932203,0.599576271,0.082627119,0.006355932,0.025423729,0.8640000000000001,ADAMS ARAPAHOE 28J,SABLE ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,7558,-1.0,0.0,0.0,5,1,3,2,1,6,6,9,5,472,0.006355932,0.048728814,0.230932203,0.599576271,0.082627119,0.006355932,0.025423729,0.8640000000000001,ADAMS ARAPAHOE 28J,SABLE ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,7558,0.0,1.0,1.0,6,1,1,1,1,7,7,6,7,503,0.009940358,0.057654076,0.258449304,0.568588469,0.067594433,0.015904573,0.021868787,0.8499,ADAMS ARAPAHOE 28J,SABLE ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,7865,0.0,0.0,0.0,12,6,9,6,7,13,11,12,12,663,0.007541478,0.099547511,0.224736048,0.310708899,0.304675716,0.003016591,0.049773756,0.449,ADAMS ARAPAHOE 28J,SIDE CREEK ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,7865,-1.0,-1.0,-1.0,12,6,9,6,7,12,10,12,12,663,0.007541478,0.099547511,0.224736048,0.310708899,0.304675716,0.003016591,0.049773756,0.449,ADAMS ARAPAHOE 28J,SIDE CREEK ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,7865,0.0,0.0,0.0,9,6,6,6,6,10,8,12,9,652,0.003067485,0.078220859,0.245398773,0.338957055,0.271472393,0.001533742,0.061349693,0.44780000000000003,ADAMS ARAPAHOE 28J,SIDE CREEK ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,7932,1.0,0.0,-1.0,5,2,2,1,1,6,6,6,9,672,0.00297619,0.022321429,0.178571429,0.720238095,0.052083333,0.005952381,0.017857143,0.892,ADAMS ARAPAHOE 28J,SIXTH AVENUE ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,7932,1.0,-1.0,0.0,3,3,2,3,3,5,5,5,6,672,0.00297619,0.022321429,0.178571429,0.720238095,0.052083333,0.005952381,0.017857143,0.892,ADAMS ARAPAHOE 28J,SIXTH AVENUE ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,7932,1.0,0.0,0.0,3,3,3,4,3,6,3,6,6,607,0.004942339,0.013179572,0.199341021,0.678747941,0.062602965,0.008237232,0.032948929,0.8377,ADAMS ARAPAHOE 28J,SIXTH AVENUE ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,M,8078,1.0,0.0,1.0,6,3,3,3,3,9,10,9,6,652,0.009202454,0.018404908,0.220858896,0.656441718,0.079754601,0.004601227,0.010736196,0.893,ADAMS ARAPAHOE 28J,SOUTH MIDDLE SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,M,8078,1.0,0.0,1.0,7,3,2,4,3,9,10,8,7,652,0.009202454,0.018404908,0.220858896,0.656441718,0.079754601,0.004601227,0.010736196,0.893,ADAMS ARAPAHOE 28J,SOUTH MIDDLE SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,M,8078,0.0,0.0,0.0,6,3,4,3,1,9,10,9,7,686,0.008746356,0.021865889,0.218658892,0.655976676,0.065597668,0.00728863,0.021865889,0.8615,ADAMS ARAPAHOE 28J,SOUTH MIDDLE SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,H,8356,0.0,0.0,0.0,5,6,6,5,6,6,5,9,3,269,0.018587361,0.033457249,0.152416357,0.3866171,0.349442379,0.007434944,0.05204461,0.48700000000000004,ADAMS ARAPAHOE 28J,WILLIAM SMITH HIGH SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,H,8356,0.0,1.0,0.0,6,6,6,6,5,9,9,9,7,269,0.018587361,0.033457249,0.152416357,0.3866171,0.349442379,0.007434944,0.05204461,0.48700000000000004,ADAMS ARAPAHOE 28J,WILLIAM SMITH HIGH SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,H,8356,1.0,0.0,1.0,6,6,6,5,5,8,7,8,9,282,0.010638298,0.031914894,0.163120567,0.418439716,0.319148936,0.007092199,0.04964539,0.5177,ADAMS ARAPAHOE 28J,WILLIAM SMITH HIGH SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,8858,0.0,-1.0,-1.0,10,5,6,5,6,12,9,12,9,703,0.001422475,0.027027027,0.251778094,0.564722617,0.12802276,0.007112376,0.019914651,0.815,ADAMS ARAPAHOE 28J,TOLLGATE ELEMENTARY SCHOOL
180,10363,39893,211048,2011,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,E,8858,-1.0,0.0,-1.0,8,5,6,4,6,10,9,11,9,703,0.001422475,0.027027027,0.251778094,0.564722617,0.12802276,0.007112376,0.019914651,0.815,ADAMS ARAPAHOE 28J,TOLLGATE ELEMENTARY SCHOOL
180,10828,40356,214870,2012,0.26831202299534146,0.18781588867687438,ARAPAHOE,200674335,147642301,1326773,37766625,387410034,5409,3980,36,1018,10443,E,8858,-1.0,0.0,0.0,6,3,5,4,5,8,9,11,7,700,0.007142857,0.02,0.218571429,0.582857143,0.128571429,0.008571429,0.034285714,0.7929,ADAMS ARAPAHOE 28J,TOLLGATE ELEMENTARY SCHOOL
180,9251,39607,207500,2010,0.23356982351604513,0.19087710843373493,ARAPAHOE,203395982,142545814,1722591,88992578,436656965, 5719 , 4008 , 48 , 2502 , 12277 ,E,9056,0.0,1.0,1.0,5,2,2,3,3,6,5,6,5,508,0.005905512,0.021653543,0.153543307,0.517716535,0.271653543,0.0,0.029527559,0.555,ADAMS ARAPAHOE 28J,VANGUARD CLASSICAL SCHOOL
