% ,All Funds,,36.5 ,27.1 ,0.0 ,36.4 ,100.0 
,,,,,,,
,YUMA,LIBERTY J-4,,,,,
$ ,Amount,,"1,033,616","704,354",0,0,"1,737,970"
$ ,Per Pupil,82.0 ," 12,605 "," 8,590 ", 0 , 0 ," 21,195 "
% ,All Funds,,59.5 ,40.5 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,CHARTER SCHOOL INSTITUTE,,,,,
$ ,Amount,,"35,842,798","29,870,470","34,733","11,932,555","77,680,555"
$ ,Per Pupil,"10,126.9 "," 3,539 "," 2,950 ", 3 ," 1,178 "," 7,671 "
% ,All Funds,,46.1 ,38.5 ,0.0 ,15.4 ,100.0 
,,,,,,,
,,GLOBAL VILLAGE CHARTER COLLABORATIVE,,,,,
$ ,Amount,,"48,798","579,751",0,"78,063","5,028,441"
$ ,Per Pupil,,,,,,
% ,All Funds,,1.0 ,11.5 ,0.0 ,1.6 ,100.0 
,,,,,,,
,,EAST CENTRAL BOCES,,,,,
$ ,Amount,,"5,070,301","3,595,005",0,0,"8,665,306"
,,,,,,,
% ,All Funds,,58.5 ,41.5 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,MOUNTAIN BOCES,,,,,
$ ,Amount,,"6,044,830","6,393,172","13,850","129,147","12,580,999"
,,,,,,,
% ,All Funds,,48.0 ,50.8 ,0.1 ,1.0 ,100.0 
,,,,,,,
,,CENTENNIAL BOCES,,,,,
$ ,Amount,,"3,090,852","8,125,222","197,919","216,797","11,630,791"
,,,,,,,
% ,All Funds,,26.6 ,69.9 ,1.7 ,1.9 ,100.0 
,,,,,,,
,,NORTHEAST BOCES,,,,,
$ ,Amount,,"2,140,660","2,807,146","2,572","78,063","5,028,441"
,,,,,,,
% ,All Funds,,42.6 ,55.8 ,0.1 ,1.6 ,100.0 
,,,,,,,
,,PIKES PEAK BOCES,,,,,
$ ,Amount,,"6,185,482","3,696,594",0,"70,580","9,952,657"
,,,,,,,
% ,All Funds,,62.1 ,37.1 ,0.0 ,0.7 ,100.0 
,,,,,,,
,,SAN JUAN BOCES,,,,,
$ ,Amount,,"3,214,132","4,298,108",0,"229,141","7,741,381"
,,,,,,,
% ,All Funds,,41.5 ,55.5 ,0.0 ,3.0 ,100.0 
,,,,,,,
,,SAN LUIS VALLEY BOCES,,,,,
$ ,Amount,,"1,683,431","2,473,356","379,619",0,"4,536,406"
,,,,,,,
% ,All Funds,,37.1 ,54.5 ,8.4 ,0.0 ,100.0 
,,,,,,,
,,SOUTH CENTRAL BOCES,,,,,
$ ,Amount,,"1,124,437","3,205,706","66,915","192,593","4,589,650"
,,,,,,,
% ,All Funds,,24.5 ,69.8 ,1.5 ,4.2 ,100.0 
,,,,,,,
,,SOUTHEASTERN BOCES,,,,,
$ ,Amount,,"701,490","1,775,972",0,0,"2,477,462"
,,,,,,,
% ,All Funds,,28.3 ,71.7 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,NORTHWEST BOCES,,,,,
$ ,Amount,,"1,157,828","2,007,971",0,"40,638","3,206,436"
,,,,,,,
% ,All Funds,,36.1 ,62.6 ,0.0 ,1.3 ,100.0 
,,,,,,,
,,ADAMS COUNTY BOCES,,,,,
$ ,Amount,,0,"648,153",0,0,"648,153"
,,,,,,,
% ,All Funds,,0.0 ,100.0 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,RIO BLANCO BOCES,,,,,
$ ,Amount,,"1,271,538","610,187",0,0,"1,881,725"
,,,,,,,
% ,All Funds,,67.6 ,32.4 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,EXPEDITIONARY BOCES,,,,,
$ ,Amount,,"2,331,017","537,679",0,0,"2,868,696"
,,,,,,,
% ,All Funds,,81.3 ,18.7 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,GRAND VALLEY BOCES,,,,,
$ ,Amount,,"1,126,167","1,472,916","29,495","29,589","2,658,167"
,,,,,,,
% ,All Funds,,42.4 ,55.4 ,1.1 ,1.1 ,100.0 
,,,,,,,
,,MT EVANS BOCES,,,,,
$ ,Amount,,"926,042","182,574",0,0,"1,108,616"
,,,,,,,
% ,All Funds,,83.5 ,16.5 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,UNCOMPAHGRE BOCES,,,,,
$ ,Amount,,"360,010","592,729",0,"14,251","966,989"
,,,,,,,
% ,All Funds,,37.2 ,61.3 ,0.0 ,1.5 ,100.0 
,,,,,,,
,,SANTA FE TRAIL BOCES,,,,,
$ ,Amount,,"1,006,058","1,212,776",0,0,"2,218,834"
,,,,,,,
% ,All Funds,,45.3 ,54.7 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,FRONT RANGE BOCES,,,,,
$ ,Amount,,0,0,0,0,0
,,,,,,,
% ,All Funds,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,
,,UTE PASS BOCES,,,,,
$ ,Amount,,"2,413,787","229,664",0,0,"2,643,451"
,,,,,,,
% ,All Funds,,91.3 ,8.7 ,0.0 ,0.0 ,100.0 
,,,,,,,
,DISTRICT/CSI TOTALS,,,,,,
$ ,Amount,,"4,327,817,793","3,034,704,655","48,055,913","2,851,477,120","10,262,055,481"
$ ,Per Pupil,"808,138.8 "," 5,355 "," 3,755 ", 59 ," 3,528 "," 12,698 "
% ,All Funds,,42.2 ,29.6 ,0.5 ,27.8 ,100.0 
,,,,,,,
,BOCES/COLLABORATIVE TOTALS,,,,,,
$ ,Amount,,"39,896,860","44,444,681","690,370","1,078,861","90,432,601"
,,,,,,,
% ,All Funds,,44.1 ,49.1 ,0.8 ,1.2 ,100.0 
,,,,,,,
,STATE TOTALS,,,,,,
$ ,Amount,,"4,367,714,653","3,079,149,336","48,746,283","2,852,555,981","10,348,166,253"
$ ,Per Pupil,"808,138.8 "," 5,405 "," 3,810 ", 60 ," 3,530 "," 12,805 "
% ,All Funds,,42.2 ,29.8 ,0.5 ,27.6 ,100.0 
