,YUMA,LIBERTY J-4,,,,,
$ ,Amount,,"926,415","647,462",0,"25,386","1,599,262"
$ ,Per Pupil,83.7 ," 11,068 "," 7,736 ", 0 , 303 ," 19,107 "
% ,All Funds,,57.9 ,40.5 ,0.0 ,1.6 ,100.0 
,,,,,,,
,,CHARTER SCHOOL INSTITUTE,,,,,
$ ,Amount,,"31,582,803","24,642,295","49,762","14,599,500","70,874,360"
$ ,Per Pupil,"7,599.7 "," 4,156 "," 3,243 ", 7 ," 1,921 "," 9,326 "
% ,All Funds,,44.6 ,34.8 ,0.1 ,20.6 ,100.0 
,,,,,,,
,,EAST CENTRAL BOCES,,,,,
$ ,Amount,,"5,467,209","4,124,241",0,0,"9,591,450"
,,,,,,,
% ,All Funds,,57.0 ,43.0 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,MOUNTAIN BOCES,,,,,
$ ,Amount,,"9,022,986","5,601,112",0,"128,997","14,753,095"
,,,,,,,
% ,All Funds,,61.2 ,38.0 ,0.0 ,0.9 ,100.0 
,,,,,,,
,,CENTENNIAL BOCES,,,,,
$ ,Amount,,"3,891,409","8,712,241","162,589","205,723","12,971,962"
,,,,,,,
% ,All Funds,,30.0 ,67.2 ,1.3 ,1.6 ,100.0 
,,,,,,,
,,NORTHEAST BOCES,,,,,
$ ,Amount,,"2,450,672","2,857,247","1,365","70,648","5,379,932"
,,,,,,,
% ,All Funds,,45.6 ,53.1 ,0.0 ,1.3 ,100.0 
,,,,,,,
,,PIKES PEAK BOCES,,,,,
$ ,Amount,,"6,980,218","3,866,664",0,"269,301","11,116,183"
,,,,,,,
% ,All Funds,,62.8 ,34.8 ,0.0 ,2.4 ,100.0 
,,,,,,,
,,SAN JUAN BOCES,,,,,
$ ,Amount,,"3,649,704","4,123,084",0,"291,305","8,064,093"
,,,,,,,
% ,All Funds,,45.3 ,51.1 ,0.0 ,3.6 ,100.0 
,,,,,,,
,,SAN LUIS VALLEY BOCES,,,,,
$ ,Amount,,"2,227,857","3,124,770","355,840",0,"5,708,467"
,,,,,,,
% ,All Funds,,39.0 ,54.7 ,6.2 ,0.0 ,100.0 
,,,,,,,
,,SOUTH CENTRAL BOCES,,,,,
$ ,Amount,,"1,045,233","3,427,372","37,825","182,971","4,693,401"
,,,,,,,
% ,All Funds,,22.3 ,73.0 ,0.8 ,3.9 ,100.0 
,,,,,,,
,,SOUTHEASTERN BOCES,,,,,
$ ,Amount,,"1,226,543","1,793,628",0,0,"3,020,171"
,,,,,,,
% ,All Funds,,40.6 ,59.4 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,SOUTHWEST BOCES,,,,,
$ ,Amount,,0,0,0,0,0
,,,,,,,
% ,All Funds,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,
,,NORTHWEST BOCES,,,,,
$ ,Amount,,"1,314,652","2,009,686",0,"64,406","3,388,744"
,,,,,,,
% ,All Funds,,38.8 ,59.3 ,0.0 ,1.9 ,100.0 
,,,,,,,
,,LARIMER COUNTY BOCES,,,,,
$ ,Amount,,0,0,0,0,0
,,,,,,,
% ,All Funds,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,
,,ADAMS COUNTY BOCES,,,,,
$ ,Amount,,0,"670,500",0,0,"670,500"
,,,,,,,
% ,All Funds,,0.0 ,100.0 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,RIO BLANCO BOCES,,,,,
$ ,Amount,,"1,442,775","559,328",0,0,"2,002,104"
,,,,,,,
% ,All Funds,,72.1 ,27.9 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,EXPEDITIONARY BOCES,,,,,
$ ,Amount,,"2,349,190","627,456",0,0,"2,976,646"
,,,,,,,
% ,All Funds,,78.9 ,21.1 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,GRAND VALLEY BOCES,,,,,
$ ,Amount,,"1,086,419","1,273,021","21,050",0,"2,380,490"
,,,,,,,
% ,All Funds,,45.6 ,53.5 ,0.9 ,0.0 ,100.0 
,,,,,,,
,,MT EVANS BOCES,,,,,
$ ,Amount,,"1,002,965","185,880",0,0,"1,188,845"
,,,,,,,
% ,All Funds,,84.4 ,15.6 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,UNCOMPAHGRE BOCES,,,,,
$ ,Amount,,"573,019","609,834",0,"15,800","1,198,654"
,,,,,,,
% ,All Funds,,47.8 ,50.9 ,0.0 ,1.3 ,100.0 
,,,,,,,
,,SANTA FE TRAIL BOCES,,,,,
$ ,Amount,,"1,284,484","1,224,506",0,0,"2,508,989"
,,,,,,,
% ,All Funds,,51.2 ,48.8 ,0.0 ,0.0 ,100.0 
,,,,,,,
,,FRONT RANGE BOCES,,,,,
$ ,Amount,,0,0,0,0,0
,,,,,,,
% ,All Funds,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,
,,UTE PASS BOCES,,,,,
$ ,Amount,,"2,434,736","158,346",0,0,"2,593,082"
,,,,,,,
% ,All Funds,,93.9 ,6.1 ,0.0 ,0.0 ,100.0 
,,,,,,,
,DISTRICT TOTALS,,,,,,
$ ,Amount,,"4,375,264,090","3,022,354,172","42,229,285","2,193,693,253","9,633,540,800"
$ ,Per Pupil,"798,599.5 "," 5,479 "," 3,785 ", 53 ," 2,747 "," 12,063 "
% ,All Funds,,45.4 ,31.4 ,0.4 ,22.8 ,100.0 
,,,,,,,
,BOCES TOTALS,,,,,,
$ ,Amount,,"47,450,071","44,948,917","578,669","1,229,151","94,206,809"
,,,,,,,
% ,All Funds,,50.4 ,47.7 ,0.6 ,1.3 ,100.0 
,,,,,,,
,STATE TOTALS,,,,,,
$ ,Amount,," 4,422,714,161 "," 3,067,303,089 "," 42,807,954 "," 2,194,922,404 "," 9,727,747,609 "
$ ,Per Pupil,"798,599.5 "," 5,538 "," 3,841 ", 54 ," 2,748 "," 12,181 "
% ,All Funds,,45.5 ,31.5 ,0.4 ,22.6 ,100.0 
