district_id,district_name,school_id,school,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,year
480,BOULDER VALLEY RE 2,1390,CENTENNIAL MIDDLE SCHOOL,562,0.003558719,0.051601423,0.003558719,0.233096085,0.658362989,0.001779359,0.048042705,2011
480,BOULDER VALLEY RE 2,1725,COAL CREEK ELEMENTARY SCHOOL,465,0.0,0.034408602,0.004301075,0.075268817,0.827956989,0.0,0.058064516,2011
480,BOULDER VALLEY RE 2,1842,COLUMBINE ELEMENTARY SCHOOL,424,0.011792453,0.033018868,0.014150943,0.752358491,0.176886792,0.0,0.011792453,2011
480,BOULDER VALLEY RE 2,1883,COMMUNITY MONTESSORI SCHOOL,315,0.006349206,0.095238095,0.0,0.177777778,0.641269841,0.0,0.079365079,2011
480,BOULDER VALLEY RE 2,1996,CREST VIEW ELEMENTARY SCHOOL,627,0.007974482,0.062200957,0.006379585,0.205741627,0.6523126,0.001594896,0.063795853,2011
480,BOULDER VALLEY RE 2,2240,DOUGLASS ELEMENTARY SCHOOL,430,0.0,0.027906977,0.0,0.044186047,0.851162791,0.0,0.076744186,2011
480,BOULDER VALLEY RE 2,2552,EISENHOWER ELEMENTARY SCHOOL,474,0.008438819,0.067510549,0.006329114,0.185654008,0.687763713,0.0,0.044303797,2011
480,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL,987,0.003039514,0.129685917,0.007092199,0.081053698,0.729483283,0.0,0.04964539,2011
480,BOULDER VALLEY RE 2,2702,EMERALD ELEMENTARY SCHOOL,355,0.005633803,0.050704225,0.002816901,0.476056338,0.430985915,0.002816901,0.030985915,2011
480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL,1973,0.005575266,0.098834263,0.005575266,0.07045109,0.783578307,0.000506842,0.035478966,2011
480,BOULDER VALLEY RE 2,2940,FIRESIDE ELEMENTARY SCHOOL,455,0.006593407,0.098901099,0.002197802,0.149450549,0.698901099,0.004395604,0.03956044,2011
480,BOULDER VALLEY RE 2,2970,FLATIRONS ELEMENTARY SCHOOL,283,0.0,0.03180212,0.010600707,0.067137809,0.809187279,0.0,0.081272085,2011
480,BOULDER VALLEY RE 2,3022,FOOTHILL ELEMENTARY SCHOOL,565,0.003539823,0.021238938,0.001769912,0.100884956,0.798230088,0.0,0.074336283,2011
480,BOULDER VALLEY RE 2,3488,GOLD HILL ELEMENTARY SCHOOL,29,0.0,0.068965517,0.0,0.0,0.827586207,0.0,0.103448276,2011
480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),25,0.0,0.0,0.12,0.32,0.44,0.0,0.12,2011
480,BOULDER VALLEY RE 2,3882,HEATHERWOOD ELEMENTARY SCHOOL,391,0.010230179,0.05370844,0.012787724,0.081841432,0.797953964,0.002557545,0.040920716,2011
480,BOULDER VALLEY RE 2,3940,HIGH PEAKS ELEMENTARY SCHOOL,317,0.0,0.116719243,0.006309148,0.116719243,0.697160883,0.003154574,0.059936909,2011
480,BOULDER VALLEY RE 2,4386,JAMESTOWN ELEMENTARY SCHOOL,25,0.0,0.04,0.0,0.0,0.96,0.0,0.0,2011
480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,144,0.013888889,0.027777778,0.0625,0.659722222,0.222222222,0.006944444,0.006944444,2011
480,BOULDER VALLEY RE 2,4792,KOHL ELEMENTARY SCHOOL,505,0.00990099,0.037623762,0.003960396,0.142574257,0.772277228,0.0,0.033663366,2011
480,BOULDER VALLEY RE 2,4874,LAFAYETTE ELEMENTARY SCHOOL,640,0.0,0.0375,0.0140625,0.1765625,0.71875,0.0,0.053125,2011
480,BOULDER VALLEY RE 2,4878,ANGEVINE MIDDLE SCHOOL,545,0.018348624,0.033027523,0.00733945,0.377981651,0.519266055,0.001834862,0.042201835,2011
480,BOULDER VALLEY RE 2,5302,LOUISVILLE ELEMENTARY SCHOOL,513,0.003898635,0.023391813,0.007797271,0.107212476,0.822612086,0.0,0.035087719,2011
480,BOULDER VALLEY RE 2,5306,LOUISVILLE MIDDLE SCHOOL,603,0.001658375,0.024875622,0.004975124,0.089552239,0.824212272,0.0,0.054726368,2011
480,BOULDER VALLEY RE 2,5606,CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK,356,0.005617978,0.061797753,0.033707865,0.334269663,0.514044944,0.0,0.050561798,2011
480,BOULDER VALLEY RE 2,5838,MESA ELEMENTARY SCHOOL,378,0.005291005,0.05026455,0.0,0.031746032,0.862433862,0.0,0.05026455,2011
480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,1531,0.000653168,0.052253429,0.007184847,0.077726976,0.815806662,0.001306336,0.045068583,2011
480,BOULDER VALLEY RE 2,6000,MONARCH K-8 SCHOOL,792,0.005050505,0.093434343,0.002525253,0.090909091,0.761363636,0.001262626,0.045454545,2011
480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,305,0.006557377,0.013114754,0.006557377,0.11147541,0.8,0.0,0.062295082,2011
480,BOULDER VALLEY RE 2,6208,NEDERLAND ELEMENTARY SCHOOL,291,0.006872852,0.024054983,0.003436426,0.051546392,0.862542955,0.0,0.051546392,2011
480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,355,0.011267606,0.008450704,0.0,0.076056338,0.864788732,0.002816901,0.036619718,2011
480,BOULDER VALLEY RE 2,6224,NEVIN PLATT MIDDLE SCHOOL,533,0.001876173,0.033771107,0.005628518,0.058161351,0.848030019,0.0,0.052532833,2011
480,BOULDER VALLEY RE 2,6642,HORIZONS K-8 SCHOOL,332,0.003012048,0.060240964,0.009036145,0.024096386,0.88253012,0.0,0.021084337,2011
480,BOULDER VALLEY RE 2,6816,PEAK TO PEAK CHARTER SCHOOL,1444,0.002077562,0.097645429,0.008310249,0.092797784,0.756925208,0.002077562,0.040166205,2011
480,BOULDER VALLEY RE 2,6962,PIONEER BILINGUAL ELEMENTARY SCHOOL,443,0.004514673,0.0,0.002257336,0.627539503,0.334085779,0.0,0.031602709,2011
480,BOULDER VALLEY RE 2,7528,RYAN ELEMENTARY SCHOOL,429,0.009324009,0.051282051,0.013986014,0.214452214,0.699300699,0.0,0.011655012,2011
480,BOULDER VALLEY RE 2,7592,SANCHEZ ELEMENTARY SCHOOL,298,0.013422819,0.040268456,0.010067114,0.704697987,0.204697987,0.0,0.026845638,2011
480,BOULDER VALLEY RE 2,8135,SOUTHERN HILLS MIDDLE SCHOOL,546,0.005494505,0.075091575,0.001831502,0.078754579,0.774725275,0.0,0.064102564,2011
480,BOULDER VALLEY RE 2,8387,SUMMIT MIDDLE CHARTER SCHOOL,336,0.008928571,0.142857143,0.005952381,0.050595238,0.729166667,0.0,0.0625,2011
480,BOULDER VALLEY RE 2,8418,SUPERIOR ELEMENTARY SCHOOL,592,0.001689189,0.111486486,0.003378378,0.047297297,0.756756757,0.0,0.079391892,2011
480,BOULDER VALLEY RE 2,8978,UNIVERSITY HILL ELEMENTARY SCHOOL,371,0.002695418,0.002695418,0.008086253,0.676549865,0.293800539,0.0,0.016172507,2011
480,BOULDER VALLEY RE 2,9544,WHITTIER ELEMENTARY SCHOOL,369,0.002710027,0.040650407,0.024390244,0.249322493,0.634146341,0.005420054,0.043360434,2011
490,BUENA VISTA R-31,1130,BUENA VISTA HIGH SCHOOL,282,0.007092199,0.003546099,0.003546099,0.102836879,0.85106383,0.003546099,0.028368794,2011
490,BUENA VISTA R-31,1132,HARRY L MC GINNIS MIDDLE SCHOOL,215,0.03255814,0.009302326,0.004651163,0.088372093,0.851162791,0.004651163,0.009302326,2011
490,BUENA VISTA R-31,1154,BUENA VISTA ONLINE ACADEMY,10,0.0,0.0,0.0,0.1,0.9,0.0,0.0,2011
490,BUENA VISTA R-31,1508,CHAFFEE COUNTY HIGH SCHOOL,44,0.0,0.0,0.0,0.068181818,0.886363636,0.0,0.045454545,2011
490,BUENA VISTA R-31,4306,AVERY/PARSONS ELEMENTARY SCHOOL,434,0.006912442,0.00921659,0.00921659,0.087557604,0.866359447,0.0,0.020737327,2011
500,SALIDA R-32,4085,HORIZONS EXPLORATORY ACADEMY,20,0.05,0.0,0.0,0.1,0.85,0.0,0.0,2011
500,SALIDA R-32,4680,SALIDA MIDDLE SCHOOL,333,0.0,0.009009009,0.0,0.15015015,0.813813814,0.003003003,0.024024024,2011
500,SALIDA R-32,5268,LONGFELLOW ELEMENTARY SCHOOL,412,0.007281553,0.009708738,0.0,0.172330097,0.783980583,0.0,0.026699029,2011
500,SALIDA R-32,7568,SALIDA HIGH SCHOOL,306,0.006535948,0.013071895,0.003267974,0.130718954,0.816993464,0.009803922,0.019607843,2011
510,KIT CARSON R-1,4738,KIT CARSON ELEMENTARY SCHOOL,55,0.0,0.0,0.0,0.145454545,0.854545455,0.0,0.0,2011
510,KIT CARSON R-1,4742,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,54,0.0,0.0,0.0,0.185185185,0.814814815,0.0,0.0,2011
520,CHEYENNE COUNTY RE-5,1608,CHEYENNE WELLS ELEMENTARY SCHOOL,110,0.0,0.0,0.0,0.209090909,0.781818182,0.0,0.009090909,2011
520,CHEYENNE COUNTY RE-5,1610,CHEYENNE WELLS MIDDLE SCHOOL,38,0.026315789,0.0,0.0,0.105263158,0.868421053,0.0,0.0,2011
520,CHEYENNE COUNTY RE-5,1612,CHEYENNE WELLS HIGH SCHOOL,58,0.0,0.0,0.0,0.206896552,0.793103448,0.0,0.0,2011
540,CLEAR CREEK RE-1,1660,CLEAR CREEK MIDDLE SCHOOL,131,0.015267176,0.0,0.007633588,0.076335878,0.877862595,0.0,0.022900763,2011
540,CLEAR CREEK RE-1,3385,GEORGETOWN COMMUNITY SCHOOL,146,0.0,0.006849315,0.0,0.123287671,0.828767123,0.0,0.04109589,2011
540,CLEAR CREEK RE-1,4212,CARLSON ELEMENTARY SCHOOL,231,0.03030303,0.021645022,0.004329004,0.138528139,0.783549784,0.004329004,0.017316017,2011
540,CLEAR CREEK RE-1,4216,CLEAR CREEK HIGH SCHOOL,247,0.012145749,0.0,0.016194332,0.145748988,0.801619433,0.0,0.024291498,2011
540,CLEAR CREEK RE-1,4700,KING-MURPHY ELEMENTARY SCHOOL,234,0.017094017,0.008547009,0.0,0.021367521,0.923076923,0.0,0.02991453,2011
550,NORTH CONEJOS RE-1J,1276,CENTAURI MIDDLE SCHOOL,224,0.0,0.0,0.0,0.665178571,0.330357143,0.0,0.004464286,2011
550,NORTH CONEJOS RE-1J,1378,CENTAURI HIGH SCHOOL,293,0.003412969,0.017064846,0.0,0.546075085,0.406143345,0.0,0.027303754,2011
550,NORTH CONEJOS RE-1J,4836,LA JARA ELEMENTARY SCHOOL,214,0.0,0.0,0.0,0.658878505,0.331775701,0.0,0.009345794,2011
550,NORTH CONEJOS RE-1J,4837,LA JARA SECOND CHANCE SCHOOL,58,0.0,0.0,0.017241379,0.879310345,0.103448276,0.0,0.0,2011
550,NORTH CONEJOS RE-1J,5422,MANASSA ELEMENTARY SCHOOL,241,0.012448133,0.0,0.012448133,0.489626556,0.473029046,0.008298755,0.004149378,2011
560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,206,0.004854369,0.0,0.0,0.276699029,0.708737864,0.004854369,0.004854369,2011
560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,140,0.014285714,0.007142857,0.0,0.278571429,0.685714286,0.007142857,0.007142857,2011
580,SOUTH CONEJOS RE-10,248,GUADALUPE ELEMENTARY SCHOOL,120,0.016666667,0.0,0.0,0.908333333,0.075,0.0,0.0,2011
580,SOUTH CONEJOS RE-10,250,ANTONITO JUNIOR HIGH SCHOOL,36,0.0,0.0,0.0,0.916666667,0.083333333,0.0,0.0,2011
580,SOUTH CONEJOS RE-10,252,ANTONITO HIGH SCHOOL,81,0.0,0.012345679,0.012345679,0.925925926,0.049382716,0.0,0.0,2011
640,CENTENNIAL R-1,1396,CENTENNIAL JUNIOR HIGH SCHOOL,26,0.0,0.0,0.0,0.961538462,0.038461538,0.0,0.0,2011
640,CENTENNIAL R-1,1398,CENTENNIAL HIGH SCHOOL,88,0.011363636,0.0,0.0,0.897727273,0.090909091,0.0,0.0,2011
640,CENTENNIAL R-1,7588,CENTENNIAL ELEMENTARY SCHOOL,134,0.0,0.0,0.0,0.910447761,0.082089552,0.0,0.007462687,2011
740,SIERRA GRANDE R-30,7876,SIERRA GRANDE ELEMENTARY SCHOOL,118,0.0,0.0,0.008474576,0.771186441,0.186440678,0.0,0.033898305,2011
740,SIERRA GRANDE R-30,7878,SIERRA GRANDE MIDDLE SCHOOL,54,0.018518519,0.018518519,0.0,0.648148148,0.222222222,0.055555556,0.037037037,2011
740,SIERRA GRANDE R-30,7880,SIERRA GRANDE SENIOR HIGH SCHOOL,88,0.011363636,0.034090909,0.0,0.761363636,0.170454545,0.0,0.022727273,2011
770,CROWLEY COUNTY RE-1-J,1967,CROWLEY COUNTY ONLINE ACADEMY,11,0.0,0.0,0.0,0.636363636,0.363636364,0.0,0.0,2011
770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY ELEMENTARY SCHOOL,202,0.118811881,0.0,0.00990099,0.103960396,0.732673267,0.0,0.034653465,2011
770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD MIDDLE SCHOOL,138,0.0,0.0,0.007246377,0.253623188,0.68115942,0.0,0.057971014,2011
770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY HIGH SCHOOL,142,0.0,0.007042254,0.0,0.330985915,0.64084507,0.0,0.021126761,2011
860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,181,0.005524862,0.011049724,0.005524862,0.044198895,0.922651934,0.0,0.011049724,2011
860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,101,0.0,0.0,0.0,0.00990099,0.99009901,0.0,0.0,2011
860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,172,0.01744186,0.005813953,0.01744186,0.029069767,0.906976744,0.0,0.023255814,2011
870,DELTA COUNTY 50(J),489,BACKPACK EARLY LEARNING ACADEMY,217,0.004608295,0.00921659,0.0,0.31797235,0.649769585,0.00921659,0.00921659,2011
870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,275,0.010909091,0.007272727,0.0,0.109090909,0.850909091,0.0,0.021818182,2011
870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,201,0.014925373,0.004975124,0.0,0.064676617,0.915422886,0.0,0.0,2011
870,DELTA COUNTY 50(J),1952,CRAWFORD ELEMENTARY SCHOOL,109,0.009174312,0.0,0.0,0.091743119,0.844036697,0.0,0.055045872,2011
870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,24,0.0,0.0,0.041666667,0.333333333,0.625,0.0,0.0,2011
870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,107,0.046728972,0.0,0.009345794,0.289719626,0.644859813,0.0,0.009345794,2011
870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,472,0.021186441,0.014830508,0.012711864,0.343220339,0.597457627,0.0,0.01059322,2011
870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,657,0.01217656,0.01065449,0.00608828,0.318112633,0.646879756,0.0,0.00608828,2011
870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,271,0.003690037,0.022140221,0.014760148,0.062730627,0.863468635,0.0,0.033210332,2011
870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,539,0.003710575,0.003710575,0.003710575,0.306122449,0.653061224,0.0,0.029684601,2011
870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,401,0.002493766,0.002493766,0.002493766,0.167082294,0.800498753,0.0,0.024937656,2011
870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,252,0.003968254,0.011904762,0.0,0.162698413,0.801587302,0.0,0.01984127,2011
870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,394,0.007614213,0.005076142,0.005076142,0.096446701,0.862944162,0.007614213,0.015228426,2011
870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,529,0.003780718,0.003780718,0.0,0.374291115,0.606805293,0.0,0.011342155,2011
870,DELTA COUNTY 50(J),6298,NORTH FORK MONTESSORI SCHOOL,76,0.0,0.039473684,0.0,0.144736842,0.802631579,0.0,0.013157895,2011
870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,230,0.0,0.0,0.013043478,0.143478261,0.839130435,0.0,0.004347826,2011
870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,250,0.012,0.004,0.0,0.1,0.856,0.0,0.028,2011
870,DELTA COUNTY 50(J),8419,SURFACE CREEK VISION SCHOOL,201,0.004975124,0.009950249,0.004975124,0.049751244,0.92039801,0.0,0.009950249,2011
870,DELTA COUNTY 50(J),9146,NORTH FORK VISION SCHOOL,96,0.010416667,0.0,0.0,0.020833333,0.927083333,0.0,0.041666667,2011
880,DENVER COUNTY 1,10,ABRAHAM LINCOLN HIGH SCHOOL,1930,0.009326425,0.029015544,0.00984456,0.916580311,0.031606218,0.000518135,0.003108808,2011
880,DENVER COUNTY 1,40,RIDGE VIEW ACADEMY CHARTER SCHOOL,333,0.015015015,0.015015015,0.27027027,0.351351351,0.348348348,0.0,0.0,2011
880,DENVER COUNTY 1,67,ACADEMY OF URBAN LEARNING,116,0.025862069,0.00862069,0.603448276,0.293103448,0.060344828,0.0,0.00862069,2011
880,DENVER COUNTY 1,220,AMESSE ELEMENTARY SCHOOL,593,0.005059022,0.003372681,0.21079258,0.730185497,0.030354132,0.001686341,0.018549747,2011
880,DENVER COUNTY 1,388,ASBURY ELEMENTARY SCHOOL,379,0.005277045,0.055408971,0.073878628,0.308707124,0.496042216,0.002638522,0.058047493,2011
880,DENVER COUNTY 1,408,VALDEZ ELEMENTARY SCHOOL,369,0.002710027,0.002710027,0.008130081,0.756097561,0.20596206,0.0,0.024390244,2011
880,DENVER COUNTY 1,418,ASHLEY ELEMENTARY SCHOOL,345,0.002898551,0.005797101,0.188405797,0.750724638,0.037681159,0.0,0.014492754,2011
880,DENVER COUNTY 1,520,BARNUM ELEMENTARY SCHOOL,460,0.006521739,0.013043478,0.006521739,0.936956522,0.034782609,0.0,0.002173913,2011
880,DENVER COUNTY 1,540,BARRETT ELEMENTARY SCHOOL,207,0.004830918,0.009661836,0.439613527,0.512077295,0.028985507,0.0,0.004830918,2011
880,DENVER COUNTY 1,650,BEACH COURT ELEMENTARY SCHOOL,354,0.008474576,0.0,0.014124294,0.935028249,0.042372881,0.0,0.0,2011
880,DENVER COUNTY 1,964,BRADLEY ELEMENTARY SCHOOL,534,0.001872659,0.026217228,0.110486891,0.286516854,0.518726592,0.0,0.056179775,2011
880,DENVER COUNTY 1,1056,BROMWELL ELEMENTARY SCHOOL,317,0.003154574,0.047318612,0.018927445,0.107255521,0.776025237,0.003154574,0.044164038,2011
880,DENVER COUNTY 1,1076,BROWN ELEMENTARY SCHOOL,492,0.034552846,0.052845528,0.014227642,0.451219512,0.396341463,0.0,0.050813008,2011
880,DENVER COUNTY 1,1106,BRYANT WEBSTER K-8 SCHOOL,459,0.010893246,0.002178649,0.0,0.952069717,0.034858388,0.0,0.0,2011
880,DENVER COUNTY 1,1319,FRED N THOMAS CAREER EDUCATION CENTER,400,0.0075,0.025,0.0325,0.845,0.085,0.0,0.005,2011
880,DENVER COUNTY 1,1324,CARSON ELEMENTARY SCHOOL,400,0.005,0.045,0.06,0.165,0.645,0.0,0.08,2011
880,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,415,0.014457831,0.004819277,0.014457831,0.874698795,0.084337349,0.0,0.007228916,2011
880,DENVER COUNTY 1,1400,CENTENNIAL K-8 SCHOOL,534,0.014981273,0.024344569,0.018726592,0.722846442,0.213483146,0.0,0.005617978,2011
880,DENVER COUNTY 1,1528,CHELTENHAM ELEMENTARY SCHOOL,497,0.016096579,0.004024145,0.052313883,0.863179074,0.048289738,0.002012072,0.014084507,2011
880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL,194,0.020618557,0.005154639,0.216494845,0.68556701,0.046391753,0.0,0.025773196,2011
880,DENVER COUNTY 1,1774,COLFAX ELEMENTARY SCHOOL,373,0.021447721,0.008042895,0.053619303,0.855227882,0.045576408,0.002680965,0.013404826,2011
880,DENVER COUNTY 1,1785,COLE ARTS AND SCIENCE ACADEMY,689,0.020319303,0.002902758,0.197387518,0.692307692,0.047895501,0.001451379,0.037735849,2011
880,DENVER COUNTY 1,1788,COLLEGE VIEW ELEMENTARY SCHOOL,443,0.020316027,0.103837472,0.051918736,0.76523702,0.042889391,0.011286682,0.004514673,2011
880,DENVER COUNTY 1,1816,COLUMBIAN ELEMENTARY SCHOOL,316,0.015822785,0.003164557,0.009493671,0.92721519,0.044303797,0.0,0.0,2011
880,DENVER COUNTY 1,1846,COLUMBINE ELEMENTARY SCHOOL,292,0.006849315,0.010273973,0.386986301,0.5,0.071917808,0.003424658,0.020547945,2011
880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE CHARTER SCHOOL,211,0.014218009,0.0,0.014218009,0.914691943,0.042654028,0.004739336,0.009478673,2011
880,DENVER COUNTY 1,1908,CORY ELEMENTARY SCHOOL,473,0.002114165,0.029598309,0.029598309,0.11627907,0.797040169,0.0,0.025369979,2011
880,DENVER COUNTY 1,1928,COWELL ELEMENTARY SCHOOL,523,0.036328872,0.005736138,0.017208413,0.900573614,0.036328872,0.0,0.003824092,2011
880,DENVER COUNTY 1,2027,POLARIS AT EBERT ELEMENTARY SCHOOL,329,0.0,0.027355623,0.03343465,0.112462006,0.765957447,0.0,0.060790274,2011
880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,206,0.0,0.048543689,0.165048544,0.32038835,0.441747573,0.0,0.024271845,2011
880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,242,0.0,0.128099174,0.08677686,0.20661157,0.52892562,0.0,0.049586777,2011
880,DENVER COUNTY 1,2145,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY: GVR,141,0.0,0.035460993,0.326241135,0.432624113,0.127659574,0.007092199,0.070921986,2011
880,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,433,0.006928406,0.036951501,0.016166282,0.66743649,0.249422633,0.0,0.023094688,2011
880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,643,0.01088647,0.080870918,0.073094868,0.466562986,0.34214619,0.0,0.026438569,2011
880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,1043,0.000958773,0.046979866,0.09012464,0.171620326,0.616490892,0.001917546,0.071907958,2011
880,DENVER COUNTY 1,2185,DENVER SCHOOL OF SCIENCE AND TECHNOLOGY,874,0.0,0.026315789,0.255148741,0.348970252,0.30778032,0.0,0.061784897,2011
880,DENVER COUNTY 1,2258,DOULL ELEMENTARY SCHOOL,494,0.004048583,0.008097166,0.01417004,0.900809717,0.062753036,0.0,0.010121457,2011
880,DENVER COUNTY 1,2364,EAGLETON ELEMENTARY SCHOOL,394,0.005076142,0.0,0.012690355,0.916243655,0.063451777,0.0,0.002538071,2011
880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,2199,0.005911778,0.021373352,0.262391996,0.215097772,0.441109595,0.002273761,0.051841746,2011
880,DENVER COUNTY 1,2506,EDISON ELEMENTARY SCHOOL,571,0.007005254,0.017513135,0.014010508,0.388791594,0.527145359,0.00525394,0.04028021,2011
880,DENVER COUNTY 1,2652,ELLIS ELEMENTARY SCHOOL,587,0.00681431,0.057921635,0.109028961,0.570698467,0.238500852,0.001703578,0.015332198,2011
880,DENVER COUNTY 1,2726,EMILY GRIFFITH OPPORTUNITY SCHOOL,502,0.025896414,0.001992032,0.243027888,0.573705179,0.123505976,0.005976096,0.025896414,2011
880,DENVER COUNTY 1,2755,ENVISION LEADERSHIP PREP,357,0.0,0.008403361,0.459383754,0.411764706,0.092436975,0.005602241,0.022408964,2011
880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,129,0.0,0.007751938,0.0,0.976744186,0.007751938,0.0,0.007751938,2011
880,DENVER COUNTY 1,2856,FAIRMONT K-8 SCHOOL,423,0.007092199,0.004728132,0.014184397,0.884160757,0.082742317,0.0,0.007092199,2011
880,DENVER COUNTY 1,2880,FAIRVIEW ELEMENTARY SCHOOL,305,0.009836066,0.08852459,0.301639344,0.514754098,0.059016393,0.006557377,0.019672131,2011
880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,179,0.016759777,0.011173184,0.117318436,0.826815642,0.022346369,0.0,0.005586592,2011
880,DENVER COUNTY 1,3032,FORCE ELEMENTARY SCHOOL,568,0.00528169,0.01584507,0.019366197,0.883802817,0.061619718,0.0,0.014084507,2011
880,DENVER COUNTY 1,3038,FORD ELEMENTARY SCHOOL,690,0.002898551,0.002898551,0.166666667,0.794202899,0.023188406,0.0,0.010144928,2011
880,DENVER COUNTY 1,3296,GARDEN PLACE ELEMENTARY SCHOOL,353,0.019830028,0.0,0.016997167,0.934844193,0.019830028,0.0,0.008498584,2011
880,DENVER COUNTY 1,3340,ARCHULETA ELEMENTARY SCHOOL,692,0.00433526,0.023121387,0.119942197,0.755780347,0.060693642,0.007225434,0.028901734,2011
880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,1606,0.004358655,0.03985056,0.386674969,0.268991283,0.244084682,0.00249066,0.053549191,2011
880,DENVER COUNTY 1,3426,GILPIN K-8 SCHOOL,212,0.014150943,0.009433962,0.264150943,0.599056604,0.075471698,0.0,0.037735849,2011
880,DENVER COUNTY 1,3478,GODSMAN ELEMENTARY SCHOOL,481,0.002079002,0.027027027,0.004158004,0.916839917,0.037422037,0.004158004,0.008316008,2011
880,DENVER COUNTY 1,3512,GOLDRICK ELEMENTARY SCHOOL,624,0.0,0.041666667,0.02724359,0.892628205,0.032051282,0.0,0.006410256,2011
880,DENVER COUNTY 1,3600,GRANT MIDDLE SCHOOL,358,0.005586592,0.016759777,0.025139665,0.787709497,0.156424581,0.0,0.008379888,2011
880,DENVER COUNTY 1,3605,GRANT RANCH K-8 SCHOOL,763,0.00655308,0.078636959,0.034076016,0.47051114,0.373525557,0.002621232,0.034076016,2011
880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL,120,0.025,0.008333333,0.166666667,0.433333333,0.325,0.0,0.041666667,2011
880,DENVER COUNTY 1,3641,GREEN VALLEY ELEMENTARY SCHOOL,604,0.004966887,0.072847682,0.337748344,0.433774834,0.089403974,0.009933775,0.051324503,2011
880,DENVER COUNTY 1,3647,GREENWOOD ELEMENTARY SCHOOL,783,0.001277139,0.021711367,0.116219668,0.830140485,0.019157088,0.0,0.011494253,2011
880,DENVER COUNTY 1,3655,GREENLEE ELEMENTARY SCHOOL,437,0.00228833,0.022883295,0.201372998,0.700228833,0.059496568,0.0,0.013729977,2011
880,DENVER COUNTY 1,3704,GUST ELEMENTARY SCHOOL,629,0.00317965,0.057233704,0.027027027,0.815580286,0.087440382,0.0,0.009538951,2011
880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,977,0.003070624,0.037871034,0.181166837,0.319344933,0.40122825,0.0,0.057318321,2011
