district_id,district_name,school_id,school,emh,emh_combined,achievement_dir,growth_dir,overall_dir
9000,Colorado School for the Deaf and Blind,9999,COLORADO SCHOOL FOR THE DEAF AND BLIND,E,True,-1.0,,0.0
9000,Colorado School for the Deaf and Blind,9999,COLORADO SCHOOL FOR THE DEAF AND BLIND,M,True,1.0,-1.0,-1.0
9000,Colorado School for the Deaf and Blind,9999,COLORADO SCHOOL FOR THE DEAF AND BLIND,H,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,E,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,M,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,269,ACHIEVEK12,E,True,,,-1.0
1010,COLORADO SPRINGS 11,269,ACHIEVEK12,M,True,-1.0,0.0,1.0
1010,COLORADO SPRINGS 11,269,ACHIEVEK12,H,True,1.0,,0.0
1010,COLORADO SPRINGS 11,452,AUDUBON ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
1010,COLORADO SPRINGS 11,594,BATES ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1032,BRISTOL ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1126,BUENA VISTA ELEMENTARY SCHOOL,E,True,-1.0,0.0,-1.0
1010,COLORADO SPRINGS 11,1340,CARVER ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,1613,CHIPETA ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1616,CIVA CHARTER ACADEMY,H,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,1798,COLUMBIA ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
1010,COLORADO SPRINGS 11,1885,COMMUNITY PREP CHARTER SCHOOL,H,True,0.0,-1.0,-1.0
1010,COLORADO SPRINGS 11,1870,CORONADO HIGH SCHOOL,H,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,2202,DOHERTY HIGH SCHOOL,H,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,2510,EDISON ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
1010,COLORADO SPRINGS 11,3175,FREEDOM ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,3218,FREMONT ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,3360,GALILEO SCHOOL OF MATH AND SCIENCE,M,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,3470,GLOBE CHARTER SCHOOL,E,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,3592,GRANT ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,3920,HENRY ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,4070,HOLMES MIDDLE SCHOOL,M,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,4138,HOWBERT ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,3890,HUNT ELEMENTARY SCHOOL,E,True,-1.0,1.0,1.0
1010,COLORADO SPRINGS 11,8457,JACK SWIGERT AEROSPACE ACADEMY,M,True,-1.0,0.0,1.0
1010,COLORADO SPRINGS 11,4358,JACKSON ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,4424,JENKINS MIDDLE SCHOOL,M,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,4530,KELLER ELEMENTARY SCHOOL,E,True,0.0,0.0,1.0
1010,COLORADO SPRINGS 11,5604,KING ELEMENTARY SCHOOL,E,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,5146,LIFE SKILLS CENTER OF COLORADO SPRINGS,H,True,,,-1.0
1010,COLORADO SPRINGS 11,5162,LINCOLN ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
1010,COLORADO SPRINGS 11,5404,MADISON ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,4090,MANN MIDDLE SCHOOL,M,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,5610,MARTINEZ ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,1625,MCAULIFFE ELEMENTARY,E,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,5878,MIDLAND ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
1010,COLORADO SPRINGS 11,5948,MITCHELL HIGH SCHOOL,H,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,5988,MONROE ELEMENTARY SCHOOL,E,True,1.0,0.0,1.0
1010,COLORADO SPRINGS 11,2528,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,M,True,1.0,1.0,1.0
1010,COLORADO SPRINGS 11,2528,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,H,True,1.0,0.0,0.0
1010,COLORADO SPRINGS 11,6306,NORTH MIDDLE SCHOOL,M,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,6680,PALMER HIGH SCHOOL,H,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,6856,PENROSE ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
1010,COLORADO SPRINGS 11,7228,QUEEN PALMER ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,9618,ROGERS ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,7482,ROOSEVELT EDISON CHARTER SCHOOL,E,True,0.0,0.0,1.0
1010,COLORADO SPRINGS 11,7513,RUDY ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,7523,RUSSELL MIDDLE SCHOOL,M,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,7556,SABIN MIDDLE SCHOOL,M,True,0.0,0.0,1.0
1010,COLORADO SPRINGS 11,7705,SCOTT ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
1010,COLORADO SPRINGS 11,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),E,True,1.0,-1.0,0.0
1010,COLORADO SPRINGS 11,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),M,True,1.0,1.0,0.0
1010,COLORADO SPRINGS 11,8246,STEELE ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,8346,STRATTON ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
1010,COLORADO SPRINGS 11,8466,TAYLOR ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
1010,COLORADO SPRINGS 11,871,THE BIJOU SCHOOL,H,True,,,-1.0
1010,COLORADO SPRINGS 11,8902,TRAILBLAZER ELEMENTARY SCHOOL,E,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,5576,TWAIN ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
1010,COLORADO SPRINGS 11,9298,WASSON HIGH SCHOOL,H,True,-1.0,0.0,-1.0
1010,COLORADO SPRINGS 11,9445,WEST ELEMENTARY SCHOOL,E,True,-1.0,0.0,0.0
1010,COLORADO SPRINGS 11,9404,WEST INTERGENERATIONAL CENTER,M,True,0.0,0.0,0.0
1010,COLORADO SPRINGS 11,9660,WILSON ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
1160,COTOPAXI RE3,3220,COTOPAXI ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
1160,COTOPAXI RE3,3228,COTOPAXI JUNIORSENIOR HIGH SCHOOL,M,True,0.0,1.0,1.0
1160,COTOPAXI RE3,3228,COTOPAXI JUNIORSENIOR HIGH SCHOOL,H,True,-1.0,0.0,0.0
2010,CREEDE SCHOOL DISTRICT,1966,CREEDE MIDDLE/HIGH SCHOOL,M,True,0.0,,0.0
2010,CREEDE SCHOOL DISTRICT,1966,CREEDE MIDDLE/HIGH SCHOOL,H,True,,,1.0
2010,CREEDE SCHOOL DISTRICT,1962,LAMB ELEMENTARY SCHOOL,E,True,0.0,,1.0
3010,CRIPPLE CREEKVICTOR RE1,9080,CRESSON ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
3010,CRIPPLE CREEKVICTOR RE1,2024,CRIPPLE CREEKVICTOR JUNIORSENIOR HIGH SCHOOL,M,True,1.0,1.0,0.0
3010,CRIPPLE CREEKVICTOR RE1,2024,CRIPPLE CREEKVICTOR JUNIORSENIOR HIGH SCHOOL,H,True,-1.0,0.0,0.0
770,CROWLEY COUNTY RE1J,2050,CROWLEY COUNTY ELEMENTARY SCHOOL,E,True,-1.0,1.0,0.0
770,CROWLEY COUNTY RE1J,2058,CROWLEY COUNTY HIGH SCHOOL,H,True,1.0,0.0,0.0
770,CROWLEY COUNTY RE1J,2054,CROWLEY COUNTY WARD MIDDLE SCHOOL,M,True,0.0,-1.0,-1.0
860,CUSTER COUNTY SCHOOL DISTRICT C1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,E,True,0.0,-1.0,0.0
860,CUSTER COUNTY SCHOOL DISTRICT C1,2092,CUSTER COUNTY HIGH SCHOOL,H,True,0.0,0.0,0.0
860,CUSTER COUNTY SCHOOL DISTRICT C1,2091,CUSTER MIDDLE SCHOOL,M,True,1.0,1.0,1.0
1980,DE BEQUE 49JT,2122,DE BEQUE ELEMENTARY SCHOOL,E,True,-1.0,,-1.0
1980,DE BEQUE 49JT,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,M,True,,,-1.0
1980,DE BEQUE 49JT,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,H,True,,,1.0
170,DEER TRAIL 26J,2136,DEER TRAIL ELEMENTARY SCHOOL,E,True,-1.0,1.0,0.0
170,DEER TRAIL 26J,2140,DEER TRAIL JUNIORSENIOR HIGH SCHOOL,M,True,-1.0,-1.0,0.0
170,DEER TRAIL 26J,2140,DEER TRAIL JUNIORSENIOR HIGH SCHOOL,H,True,0.0,-1.0,0.0
2730,DEL NORTE C7,2150,DEL NORTE HIGH SCHOOL,H,True,0.0,0.0,0.0
2730,DEL NORTE C7,2148,DEL NORTE MIDDLE SCHOOL,M,True,-1.0,-1.0,-1.0
2730,DEL NORTE C7,8960,UNDERWOOD ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,E,True,0.0,-1.0,0.0
870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,H,True,1.0,-1.0,0.0
870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,M,True,0.0,0.0,0.0
870,DELTA COUNTY 50(J),1952,CRAWFORD ELEMENTARY SCHOOL,E,True,-1.0,-1.0,-1.0
870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,E,True,,,-1.0
870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,M,True,1.0,,0.0
870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,M,True,,,
870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,H,True,,,-1.0
870,DELTA COUNTY 50(J),2293,DELTA COUNTY VIRTUAL ACADEMY,E,True,,,
870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,H,True,0.0,-1.0,0.0
870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,M,True,1.0,-1.0,0.0
870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,E,True,0.0,0.0,0.0
870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,M,True,0.0,-1.0,0.0
870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,H,True,-1.0,-1.0,0.0
870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,M,True,-1.0,-1.0,-1.0
870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,H,True,0.0,-1.0,0.0
870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
870,DELTA COUNTY 50(J),6298,NORTH FORK MONTESSORI SCHOOL,E,True,1.0,0.0,0.0
870,DELTA COUNTY 50(J),9146,NORTH FORK VISION SCHOOL,E,True,1.0,,1.0
870,DELTA COUNTY 50(J),9146,NORTH FORK VISION SCHOOL,M,True,,,-1.0
870,DELTA COUNTY 50(J),9146,NORTH FORK VISION SCHOOL,H,True,-1.0,,0.0
870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,E,True,0.0,-1.0,0.0
870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,M,True,0.0,0.0,1.0
870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,H,True,0.0,-1.0,0.0
870,DELTA COUNTY 50(J),8419,SURFACE CREEK VISION SCHOOL,E,True,-1.0,,-1.0
870,DELTA COUNTY 50(J),8419,SURFACE CREEK VISION SCHOOL,M,True,1.0,1.0,1.0
870,DELTA COUNTY 50(J),8419,SURFACE CREEK VISION SCHOOL,H,True,0.0,1.0,0.0
880,DENVER COUNTY 1,10,ABRAHAM LINCOLN HIGH SCHOOL,H,True,1.0,0.0,1.0
880,DENVER COUNTY 1,6397,ACADEMIA ANA MARIE SANDOVAL,E,True,0.0,-1.0,0.0
880,DENVER COUNTY 1,67,ACADEMY OF URBAN LEARNING,H,True,,,0.0
880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE CHARTER SCHOOL,M,True,-1.0,-1.0,0.0
880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE CHARTER SCHOOL,H,True,-1.0,-1.0,0.0
880,DENVER COUNTY 1,220,AMESSE ELEMENTARY SCHOOL,E,True,0.0,0.0,1.0
880,DENVER COUNTY 1,3340,ARCHULETA ELEMENTARY SCHOOL,E,True,-1.0,0.0,-1.0
880,DENVER COUNTY 1,388,ASBURY ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,418,ASHLEY ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,520,BARNUM ELEMENTARY SCHOOL,E,True,1.0,0.0,1.0
880,DENVER COUNTY 1,540,BARRETT ELEMENTARY SCHOOL,E,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,650,BEACH COURT ELEMENTARY SCHOOL,E,True,,,
880,DENVER COUNTY 1,964,BRADLEY ELEMENTARY SCHOOL,E,True,1.0,1.0,0.0
880,DENVER COUNTY 1,1056,BROMWELL ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,1076,BROWN ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,M,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,H,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,1106,BRYANT WEBSTER K8 SCHOOL,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,1106,BRYANT WEBSTER K8 SCHOOL,M,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,1324,CARSON ELEMENTARY SCHOOL,E,True,1.0,-1.0,0.0
880,DENVER COUNTY 1,9496,CASTRO ELEMENTARY SCHOOL,E,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,1400,CENTENNIAL K8 SCHOOL,E,True,-1.0,-1.0,0.0
880,DENVER COUNTY 1,1400,CENTENNIAL K8 SCHOOL,M,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,M,True,1.0,1.0,1.0
880,DENVER COUNTY 1,7694,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,1528,CHELTENHAM ELEMENTARY SCHOOL,E,True,-1.0,0.0,1.0
880,DENVER COUNTY 1,1785,COLE ARTS AND SCIENCE ACADEMY,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,1785,COLE ARTS AND SCIENCE ACADEMY,M,True,1.0,0.0,0.0
880,DENVER COUNTY 1,1774,COLFAX ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,1788,COLLEGE VIEW ELEMENTARY SCHOOL,E,True,1.0,-1.0,0.0
880,DENVER COUNTY 1,1295,COLLEGIATE PREPARATORY ACADEMY,H,True,0.0,0.0,0.0
880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL,H,True,,,0.0
880,DENVER COUNTY 1,1816,COLUMBIAN ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,1846,COLUMBINE ELEMENTARY SCHOOL,E,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,5844,CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,H,True,-1.0,,-1.0
880,DENVER COUNTY 1,1908,CORY ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,1928,COWELL ELEMENTARY SCHOOL,E,True,0.0,-1.0,0.0
880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,E,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,H,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,M,True,0.0,1.0,0.0
880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,H,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,E,True,1.0,,1.0
880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,E,True,0.0,1.0,0.0
880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,H,True,0.0,-1.0,0.0
880,DENVER COUNTY 1,2258,DOULL ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2223,DSST: COLE,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2145,DSST: GREEN VALLEY RANCH,M,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,2185,DSST: STAPLETON,M,True,0.0,-1.0,0.0
880,DENVER COUNTY 1,2185,DSST: STAPLETON,H,True,1.0,-1.0,0.0
880,DENVER COUNTY 1,2364,EAGLETON ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,H,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2506,EDISON ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,2652,ELLIS ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,2726,EMILY GRIFFITH TECHNICAL COLLEGE,H,True,,,0.0
880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,E,True,-1.0,,0.0
880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,M,True,0.0,,-1.0
880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,H,True,1.0,,-1.0
880,DENVER COUNTY 1,2856,FAIRMONT K8 SCHOOL,E,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,2856,FAIRMONT K8 SCHOOL,M,True,1.0,1.0,0.0
880,DENVER COUNTY 1,2880,FAIRVIEW ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,H,True,-1.0,,-1.0
880,DENVER COUNTY 1,3032,FORCE ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,1319,FRED N THOMAS CAREER EDUCATION CENTER,H,True,1.0,1.0,0.0
880,DENVER COUNTY 1,3296,GARDEN PLACE ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,H,True,1.0,0.0,0.0
880,DENVER COUNTY 1,3426,GILPIN ELEMENTARY SCHOOL,E,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL,M,True,0.0,-1.0,-1.0
880,DENVER COUNTY 1,3478,GODSMAN ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,3512,GOLDRICK ELEMENTARY SCHOOL,E,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,3600,GRANT MIDDLE SCHOOL,M,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,3605,GRANT RANCH K8 SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,3605,GRANT RANCH K8 SCHOOL,M,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,3641,GREEN VALLEY ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,3655,GREENLEE ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
880,DENVER COUNTY 1,3647,GREENWOOD ECE8,E,True,0.0,1.0,1.0
880,DENVER COUNTY 1,3647,GREENWOOD ECE8,M,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,3704,GUST ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,4782,HALLETT FUNDAMENTAL ACADEMY,E,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,3778,HARRINGTON ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 68,M,True,1.0,1.0,0.0
880,DENVER COUNTY 1,2757,HIGH TECH EARLY COLLEGE,H,True,0.0,0.0,0.0
880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY CHARTER SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY CHARTER SCHOOL,M,True,1.0,1.0,1.0
880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,4074,HOLM ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,4140,HOWELL K8 SCHOOL,E,True,1.0,0.0,1.0
880,DENVER COUNTY 1,4140,HOWELL K8 SCHOOL,M,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,H,True,0.0,-1.0,0.0
880,DENVER COUNTY 1,4450,JOHNSON ELEMENTARY SCHOOL,E,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,4494,JUSTICE HIGH SCHOOL DENVER,H,True,1.0,,-1.0
880,DENVER COUNTY 1,4498,KAISER ELEMENTARY SCHOOL,E,True,0.0,1.0,0.0
880,DENVER COUNTY 1,4656,KEPNER MIDDLE SCHOOL,M,True,-1.0,-1.0,0.0
880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,H,True,1.0,1.0,1.0
880,DENVER COUNTY 1,4507,KIPP MONTBELLO COLLEGE PREP,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,E,True,0.0,1.0,0.0
880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,M,True,1.0,0.0,1.0
880,DENVER COUNTY 1,4762,KNAPP ELEMENTARY SCHOOL,E,True,1.0,1.0,0.0
880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,M,True,1.0,1.0,1.0
880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,5158,LINCOLN ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,5342,LOWRY ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,H,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,5578,MARRAMA ELEMENTARY SCHOOL,E,True,1.0,-1.0,0.0
880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,H,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,5608,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,E,True,0.0,1.0,0.0
880,DENVER COUNTY 1,5644,MAXWELL ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
880,DENVER COUNTY 1,5702,MC KINLEYTHATCHER ELEMENTARY SCHOOL,E,True,0.0,1.0,1.0
880,DENVER COUNTY 1,5716,MC MEEN ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,5685,MCGLONE ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,M,True,1.0,0.0,0.0
880,DENVER COUNTY 1,5995,MONTBELLO HIGH SCHOOL,H,True,-1.0,-1.0,-1.0
880,DENVER COUNTY 1,6002,MONTCLAIR ELEMENTARY SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,6088,MOORE K8 SCHOOL,E,True,0.0,0.0,0.0
880,DENVER COUNTY 1,6088,MOORE K8 SCHOOL,M,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,M,True,1.0,1.0,0.0
880,DENVER COUNTY 1,6188,MUNROE ELEMENTARY SCHOOL,E,True,1.0,0.0,0.0
880,DENVER COUNTY 1,6254,NEWLON ELEMENTARY SCHOOL,E,True,1.0,1.0,1.0
880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,M,True,0.0,0.0,0.0
880,DENVER COUNTY 1,6784,NOEL MIDDLE SCHOOL,M,True,-1.0,0.0,0.0
880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,H,True,1.0,1.0,1.0
880,DENVER COUNTY 1,6394,NORTHEAST ACADEMY CHARTER SCHOOL,E,True,-1.0,1.0,1.0
880,DENVER COUNTY 1,6394,NORTHEAST ACADEMY CHARTER SCHOOL,M,True,0.0,1.0,1.0
880,DENVER COUNTY 1,6479,ODYSSEY CHARTER ELEMENTARY SCHOOL,E,True,1.0,-1.0,-1.0
880,DENVER COUNTY 1,6479,ODYSSEY CHARTER ELEMENTARY SCHOOL,M,True,-1.0,0.0,-1.0
